order_id,timestamp_start,timestamp_end,station_id,shift,process_time_mins,rework_time_mins,total_time_mins,labor_cost_per_hour,defect_flag,status,rework_cost,delay_cost,hour
ORD-2572,2026-04-03 10:24:00,2026-04-03 10:44:58.663695,Station_D,Day,20.98,0.0,20.98,45.97,0,Delayed,0.0,4.58,10
ORD-2573,2026-04-03 10:26:00,2026-04-03 10:37:58.342637,Station_D,Day,11.97,0.0,11.97,46.04,0,Success,0.0,0.0,10
ORD-2574,2026-04-03 10:28:00,2026-04-03 10:39:36.126267,Station_B,Day,11.6,0.0,11.6,34.11,0,Success,0.0,0.0,10
ORD-2575,2026-04-03 10:30:00,2026-04-03 11:01:52.049803,Station_C,Day,22.76,9.1,31.87,30.43,1,Failed,4.62,0.0,10
ORD-2576,2026-04-03 10:32:00,2026-04-03 10:40:09.680642,Station_A,Day,8.16,0.0,8.16,27.22,0,Success,0.0,0.0,10
ORD-2577,2026-04-03 10:34:00,2026-04-03 10:42:03.672958,Station_B,Day,8.06,0.0,8.06,37.59,0,Success,0.0,0.0,10
ORD-2578,2026-04-03 10:36:00,2026-04-03 10:46:49.281340,Station_D,Day,10.82,0.0,10.82,36.25,0,Success,0.0,0.0,10
ORD-2579,2026-04-03 10:38:00,2026-04-03 10:55:29.148878,Station_D,Day,17.49,0.0,17.49,39.1,0,Delayed,0.0,1.62,10
ORD-2580,2026-04-03 10:40:00,2026-04-03 10:55:42.680356,Station_D,Day,15.71,0.0,15.71,36.19,0,Delayed,0.0,0.43,10
ORD-2581,2026-04-03 10:42:00,2026-04-03 11:12:46.625889,Station_C,Day,21.98,8.79,30.78,35.33,1,Failed,5.18,0.0,10
ORD-2582,2026-04-03 10:44:00,2026-04-03 10:57:54.146036,Station_A,Day,13.9,0.0,13.9,35.91,0,Success,0.0,0.0,10
ORD-2583,2026-04-03 10:46:00,2026-04-03 10:56:50.897502,Station_D,Day,10.85,0.0,10.85,43.43,0,Success,0.0,0.0,10
ORD-2584,2026-04-03 10:48:00,2026-04-03 11:03:57.097939,Station_A,Day,15.95,0.0,15.95,46.87,0,Delayed,0.0,0.74,10
ORD-2585,2026-04-03 10:50:00,2026-04-03 11:16:54.303214,Station_D,Day,19.22,7.69,26.91,42.0,1,Failed,5.38,0.0,10
ORD-2586,2026-04-03 10:52:00,2026-04-03 11:08:43.217328,Station_C,Day,16.72,0.0,16.72,33.11,0,Delayed,0.0,0.95,10
ORD-2587,2026-04-03 10:54:00,2026-04-03 11:03:16.662163,Station_A,Day,9.28,0.0,9.28,43.86,0,Success,0.0,0.0,10
ORD-2588,2026-04-03 10:56:00,2026-04-03 11:10:55.230975,Station_A,Day,14.92,0.0,14.92,25.18,0,Success,0.0,0.0,10
ORD-2589,2026-04-03 10:58:00,2026-04-03 11:10:05.061003,Station_A,Day,12.08,0.0,12.08,26.82,0,Success,0.0,0.0,10
ORD-2590,2026-04-03 11:00:00,2026-04-03 11:10:12.850084,Station_D,Day,10.21,0.0,10.21,31.76,0,Success,0.0,0.0,11
ORD-2591,2026-04-03 11:02:00,2026-04-03 11:10:21.792484,Station_A,Day,8.36,0.0,8.36,40.42,0,Success,0.0,0.0,11
ORD-2592,2026-04-03 11:04:00,2026-04-03 11:43:55.888172,Station_C,Day,28.52,11.41,39.93,27.93,1,Failed,5.31,0.0,11
ORD-2593,2026-04-03 11:06:00,2026-04-03 11:16:13.093923,Station_B,Day,10.22,0.0,10.22,45.6,0,Success,0.0,0.0,11
ORD-2594,2026-04-03 11:08:00,2026-04-03 11:17:04.634489,Station_A,Day,9.08,0.0,9.08,47.87,0,Success,0.0,0.0,11
ORD-2595,2026-04-03 11:10:00,2026-04-03 11:29:56.229878,Station_D,Day,19.94,0.0,19.94,48.12,0,Delayed,0.0,3.96,11
ORD-2596,2026-04-03 11:12:00,2026-04-03 11:26:04.641025,Station_C,Day,14.08,0.0,14.08,47.38,0,Success,0.0,0.0,11
ORD-2597,2026-04-03 11:14:00,2026-04-03 11:25:33.168694,Station_D,Day,11.55,0.0,11.55,42.73,0,Success,0.0,0.0,11
ORD-2598,2026-04-03 11:16:00,2026-04-03 11:26:40.799380,Station_B,Day,10.68,0.0,10.68,42.06,0,Success,0.0,0.0,11
ORD-2599,2026-04-03 11:18:00,2026-04-03 11:30:13.184544,Station_B,Day,12.22,0.0,12.22,45.95,0,Success,0.0,0.0,11
ORD-2600,2026-04-03 11:20:00,2026-04-03 11:36:23.281659,Station_C,Day,16.39,0.0,16.39,40.91,0,Delayed,0.0,0.95,11
ORD-2601,2026-04-03 11:22:00,2026-04-03 11:35:07.577520,Station_A,Day,13.13,0.0,13.13,25.45,0,Success,0.0,0.0,11
ORD-2602,2026-04-03 11:24:00,2026-04-03 11:36:10.587385,Station_A,Day,12.18,0.0,12.18,45.61,0,Success,0.0,0.0,11
ORD-2603,2026-04-03 11:26:00,2026-04-03 11:44:23.762790,Station_A,Day,18.4,0.0,18.4,45.7,0,Delayed,0.0,2.59,11
ORD-2604,2026-04-03 11:28:00,2026-04-03 11:44:20.745083,Station_C,Day,16.35,0.0,16.35,36.42,0,Delayed,0.0,0.82,11
ORD-2605,2026-04-03 11:30:00,2026-04-03 11:40:47.081862,Station_B,Day,10.78,0.0,10.78,34.11,0,Success,0.0,0.0,11
ORD-2606,2026-04-03 11:32:00,2026-04-03 11:41:53.964315,Station_B,Day,9.9,0.0,9.9,39.67,0,Success,0.0,0.0,11
ORD-2607,2026-04-03 11:34:00,2026-04-03 11:45:50.519643,Station_B,Day,11.84,0.0,11.84,42.39,0,Success,0.0,0.0,11
ORD-2608,2026-04-03 11:36:00,2026-04-03 11:48:26.324079,Station_C,Day,12.44,0.0,12.44,39.2,0,Success,0.0,0.0,11
ORD-2609,2026-04-03 11:38:00,2026-04-03 11:49:12.655269,Station_D,Day,11.21,0.0,11.21,35.58,0,Success,0.0,0.0,11
ORD-2610,2026-04-03 11:40:00,2026-04-03 11:50:14.815613,Station_B,Day,10.25,0.0,10.25,27.47,0,Success,0.0,0.0,11
ORD-2611,2026-04-03 11:42:00,2026-04-03 12:27:43.670686,Station_C,Day,32.66,13.07,45.73,40.28,1,Failed,8.77,0.0,11
ORD-2612,2026-04-03 11:44:00,2026-04-03 11:57:19.014141,Station_A,Day,13.32,0.0,13.32,32.96,0,Success,0.0,0.0,11
ORD-2613,2026-04-03 11:46:00,2026-04-03 12:00:33.821890,Station_A,Day,14.56,0.0,14.56,39.85,0,Success,0.0,0.0,11
ORD-2614,2026-04-03 11:48:00,2026-04-03 12:01:13.289398,Station_B,Day,13.22,0.0,13.22,43.56,0,Success,0.0,0.0,11
ORD-2615,2026-04-03 11:50:00,2026-04-03 11:59:19.422637,Station_B,Day,9.32,0.0,9.32,29.2,0,Success,0.0,0.0,11
ORD-2616,2026-04-03 11:52:00,2026-04-03 12:03:57.751181,Station_D,Day,11.96,0.0,11.96,41.74,0,Success,0.0,0.0,11
ORD-2617,2026-04-03 11:54:00,2026-04-03 12:09:46.041832,Station_B,Day,15.77,0.0,15.77,42.27,0,Delayed,0.0,0.54,11
ORD-2618,2026-04-03 11:56:00,2026-04-03 12:32:21.430196,Station_C,Day,36.36,0.0,36.36,28.73,0,Delayed,0.0,10.23,11
ORD-2619,2026-04-03 11:58:00,2026-04-03 12:11:16.192321,Station_B,Day,13.27,0.0,13.27,36.7,0,Success,0.0,0.0,11
ORD-2620,2026-04-03 12:00:00,2026-04-03 12:10:55.859000,Station_D,Day,10.93,0.0,10.93,26.71,0,Success,0.0,0.0,12
ORD-2621,2026-04-03 12:02:00,2026-04-03 12:16:18.295034,Station_A,Day,14.3,0.0,14.3,35.11,0,Success,0.0,0.0,12
ORD-2622,2026-04-03 12:04:00,2026-04-03 12:24:29.794203,Station_D,Day,14.64,5.86,20.5,33.34,1,Failed,3.25,0.0,12
ORD-2623,2026-04-03 12:06:00,2026-04-03 12:20:56.235695,Station_C,Day,14.94,0.0,14.94,41.21,0,Success,0.0,0.0,12
ORD-2624,2026-04-03 12:08:00,2026-04-03 12:21:35.932640,Station_B,Day,13.6,0.0,13.6,39.74,0,Success,0.0,0.0,12
ORD-2625,2026-04-03 12:10:00,2026-04-03 12:24:02.884021,Station_A,Day,14.05,0.0,14.05,26.68,0,Success,0.0,0.0,12
ORD-2626,2026-04-03 12:12:00,2026-04-03 12:34:15.491176,Station_A,Day,15.9,6.36,22.26,35.26,1,Failed,3.74,0.0,12
ORD-2627,2026-04-03 12:14:00,2026-04-03 12:29:00.394964,Station_A,Day,15.01,0.0,15.01,27.05,0,Delayed,0.0,0.0,12
ORD-2628,2026-04-03 12:16:00,2026-04-03 12:25:26.800876,Station_A,Day,9.45,0.0,9.45,26.42,0,Success,0.0,0.0,12
ORD-2629,2026-04-03 12:18:00,2026-04-03 12:29:42.111952,Station_B,Day,11.7,0.0,11.7,36.89,0,Success,0.0,0.0,12
ORD-2630,2026-04-03 12:20:00,2026-04-03 12:40:13.325740,Station_C,Day,20.22,0.0,20.22,35.4,0,Delayed,0.0,3.08,12
ORD-2631,2026-04-03 12:22:00,2026-04-03 12:37:13.375917,Station_A,Day,15.22,0.0,15.22,25.04,0,Delayed,0.0,0.09,12
ORD-2632,2026-04-03 12:24:00,2026-04-03 12:58:17.271342,Station_C,Day,24.49,9.8,34.29,49.4,1,Failed,8.07,0.0,12
ORD-2633,2026-04-03 12:26:00,2026-04-03 12:45:44.251923,Station_C,Day,14.1,5.64,19.74,28.38,1,Failed,2.67,0.0,12
ORD-2634,2026-04-03 12:28:00,2026-04-03 12:39:15.668598,Station_A,Day,11.26,0.0,11.26,34.79,0,Success,0.0,0.0,12
ORD-2635,2026-04-03 12:30:00,2026-04-03 13:00:05.368595,Station_C,Day,21.49,8.6,30.09,26.91,1,Failed,3.86,0.0,12
ORD-2636,2026-04-03 12:32:00,2026-04-03 12:45:35.410196,Station_D,Day,13.59,0.0,13.59,49.74,0,Success,0.0,0.0,12
ORD-2637,2026-04-03 12:34:00,2026-04-03 13:09:13.013184,Station_C,Day,25.15,10.06,35.22,25.73,1,Failed,4.31,0.0,12
ORD-2638,2026-04-03 12:36:00,2026-04-03 12:46:25.678011,Station_A,Day,10.43,0.0,10.43,26.0,0,Success,0.0,0.0,12
ORD-2639,2026-04-03 12:38:00,2026-04-03 12:58:12.909274,Station_D,Day,20.22,0.0,20.22,32.15,0,Delayed,0.0,2.79,12
ORD-2640,2026-04-03 12:40:00,2026-04-03 12:54:55.551136,Station_B,Day,14.93,0.0,14.93,33.47,0,Success,0.0,0.0,12
ORD-2641,2026-04-03 12:42:00,2026-04-03 12:56:10.241094,Station_B,Day,10.12,4.05,14.17,32.25,1,Failed,2.18,0.0,12
ORD-2642,2026-04-03 12:44:00,2026-04-03 12:57:13.639934,Station_B,Day,13.23,0.0,13.23,29.14,0,Success,0.0,0.0,12
ORD-2643,2026-04-03 12:46:00,2026-04-03 13:04:17.807034,Station_D,Day,13.07,5.23,18.3,25.05,1,Failed,2.18,0.0,12
ORD-2644,2026-04-03 12:48:00,2026-04-03 13:03:39.624933,Station_D,Day,15.66,0.0,15.66,37.59,0,Delayed,0.0,0.41,12
ORD-2645,2026-04-03 12:50:00,2026-04-03 13:04:41.176598,Station_D,Day,14.69,0.0,14.69,28.32,0,Success,0.0,0.0,12
ORD-2646,2026-04-03 12:52:00,2026-04-03 13:14:57.159640,Station_D,Day,16.39,6.56,22.95,29.97,1,Failed,3.28,0.0,12
ORD-2647,2026-04-03 12:54:00,2026-04-03 13:05:53.050045,Station_B,Day,11.88,0.0,11.88,28.6,0,Success,0.0,0.0,12
ORD-2648,2026-04-03 12:56:00,2026-04-03 13:26:56.936215,Station_C,Day,30.95,0.0,30.95,46.41,0,Delayed,0.0,12.34,12
ORD-2649,2026-04-03 12:58:00,2026-04-03 13:30:35.146571,Station_C,Day,32.59,0.0,32.59,44.96,0,Delayed,0.0,13.18,12
ORD-2650,2026-04-03 13:00:00,2026-04-03 13:25:28.135287,Station_C,Day,25.47,0.0,25.47,48.64,0,Delayed,0.0,8.49,13
ORD-2651,2026-04-03 13:02:00,2026-04-03 13:13:06.756337,Station_B,Day,11.11,0.0,11.11,47.94,0,Success,0.0,0.0,13
ORD-2652,2026-04-03 13:04:00,2026-04-03 13:27:18.662122,Station_C,Day,23.31,0.0,23.31,44.89,0,Delayed,0.0,6.22,13
ORD-2653,2026-04-03 13:06:00,2026-04-03 13:12:18.725638,Station_B,Day,6.31,0.0,6.31,42.62,0,Success,0.0,0.0,13
ORD-2654,2026-04-03 13:08:00,2026-04-03 13:21:23.756864,Station_C,Day,13.4,0.0,13.4,45.42,0,Success,0.0,0.0,13
ORD-2655,2026-04-03 13:10:00,2026-04-03 13:29:05.920046,Station_A,Day,19.1,0.0,19.1,26.8,0,Delayed,0.0,1.83,13
ORD-2656,2026-04-03 13:12:00,2026-04-03 13:24:35.905595,Station_B,Day,9.0,3.6,12.6,26.95,1,Failed,1.62,0.0,13
ORD-2657,2026-04-03 13:14:00,2026-04-03 13:25:42.214255,Station_D,Day,11.7,0.0,11.7,38.03,0,Success,0.0,0.0,13
ORD-2658,2026-04-03 13:16:00,2026-04-03 13:31:49.880526,Station_A,Day,15.83,0.0,15.83,49.56,0,Delayed,0.0,0.69,13
ORD-2659,2026-04-03 13:18:00,2026-04-03 13:33:58.438965,Station_C,Day,15.97,0.0,15.97,26.36,0,Delayed,0.0,0.43,13
ORD-2660,2026-04-03 13:20:00,2026-04-03 13:45:15.655964,Station_C,Day,18.04,7.22,25.26,37.48,1,Failed,4.51,0.0,13
ORD-2661,2026-04-03 13:22:00,2026-04-03 13:35:27.360344,Station_D,Day,9.61,3.84,13.46,30.63,1,Failed,1.96,0.0,13
ORD-2662,2026-04-03 13:24:00,2026-04-03 13:39:42.698658,Station_D,Day,15.71,0.0,15.71,35.53,0,Delayed,0.0,0.42,13
ORD-2663,2026-04-03 13:26:00,2026-04-03 13:34:03.426608,Station_D,Day,8.06,0.0,8.06,27.56,0,Success,0.0,0.0,13
ORD-2664,2026-04-03 13:28:00,2026-04-03 13:39:10.602559,Station_D,Day,11.18,0.0,11.18,48.05,0,Success,0.0,0.0,13
ORD-2665,2026-04-03 13:30:00,2026-04-03 13:44:36.309941,Station_C,Day,14.61,0.0,14.61,25.66,0,Success,0.0,0.0,13
ORD-2666,2026-04-03 13:32:00,2026-04-03 13:42:51.524684,Station_A,Day,10.86,0.0,10.86,36.46,0,Success,0.0,0.0,13
ORD-2667,2026-04-03 13:34:00,2026-04-03 13:47:56.633987,Station_A,Day,13.94,0.0,13.94,40.56,0,Success,0.0,0.0,13
ORD-2668,2026-04-03 13:36:00,2026-04-03 13:47:57.439809,Station_A,Day,11.96,0.0,11.96,27.86,0,Success,0.0,0.0,13
ORD-2669,2026-04-03 13:38:00,2026-04-03 13:58:23.998480,Station_C,Day,20.4,0.0,20.4,48.25,0,Delayed,0.0,4.34,13
ORD-2670,2026-04-03 13:40:00,2026-04-03 13:56:32.912560,Station_D,Day,16.55,0.0,16.55,47.95,0,Delayed,0.0,1.24,13
ORD-2671,2026-04-03 13:42:00,2026-04-03 13:53:32.358086,Station_D,Day,11.54,0.0,11.54,42.31,0,Success,0.0,0.0,13
ORD-2672,2026-04-03 13:44:00,2026-04-03 14:12:24.657793,Station_C,Day,28.41,0.0,28.41,45.57,0,Delayed,0.0,10.19,13
ORD-2673,2026-04-03 13:46:00,2026-04-03 14:01:27.372379,Station_A,Day,15.46,0.0,15.46,41.68,0,Delayed,0.0,0.32,13
ORD-2674,2026-04-03 13:48:00,2026-04-03 14:03:45.366446,Station_C,Day,15.76,0.0,15.76,33.85,0,Delayed,0.0,0.43,13
ORD-2675,2026-04-03 13:50:00,2026-04-03 14:03:39.454127,Station_D,Day,13.66,0.0,13.66,29.75,0,Success,0.0,0.0,13
ORD-2676,2026-04-03 13:52:00,2026-04-03 14:30:46.740793,Station_C,Day,27.7,11.08,38.78,47.15,1,Failed,8.71,0.0,13
ORD-2677,2026-04-03 13:54:00,2026-04-03 14:05:12.535968,Station_A,Day,11.21,0.0,11.21,36.53,0,Success,0.0,0.0,13
ORD-2678,2026-04-03 13:56:00,2026-04-03 14:12:34.182660,Station_A,Day,11.84,4.73,16.57,43.71,1,Failed,3.45,0.0,13
ORD-2679,2026-04-03 13:58:00,2026-04-03 14:06:02.201986,Station_B,Day,8.04,0.0,8.04,47.52,0,Success,0.0,0.0,13
ORD-2680,2026-04-03 14:00:00,2026-04-03 14:14:22.242427,Station_A,Day,14.37,0.0,14.37,46.76,0,Success,0.0,0.0,14
ORD-2681,2026-04-03 14:02:00,2026-04-03 14:13:59.047276,Station_A,Day,11.98,0.0,11.98,41.14,0,Success,0.0,0.0,14
ORD-2682,2026-04-03 14:04:00,2026-04-03 14:17:08.936130,Station_D,Day,13.15,0.0,13.15,48.53,0,Success,0.0,0.0,14
ORD-2683,2026-04-03 14:06:00,2026-04-03 14:17:48.888355,Station_D,Day,11.81,0.0,11.81,44.52,0,Success,0.0,0.0,14
ORD-2684,2026-04-03 14:08:00,2026-04-03 14:19:51.144337,Station_D,Day,11.85,0.0,11.85,27.42,0,Success,0.0,0.0,14
ORD-2685,2026-04-03 14:10:00,2026-04-03 14:21:35.052820,Station_B,Day,11.58,0.0,11.58,48.73,0,Success,0.0,0.0,14
ORD-2686,2026-04-03 14:12:00,2026-04-03 14:27:50.968411,Station_D,Day,15.85,0.0,15.85,35.45,0,Delayed,0.0,0.5,14
ORD-2687,2026-04-03 14:14:00,2026-04-03 14:23:50.722423,Station_A,Day,9.85,0.0,9.85,32.24,0,Success,0.0,0.0,14
ORD-2688,2026-04-03 14:16:00,2026-04-03 14:30:13.421726,Station_A,Day,14.22,0.0,14.22,25.17,0,Success,0.0,0.0,14
ORD-2689,2026-04-03 14:18:00,2026-04-03 14:34:17.211845,Station_D,Day,16.29,0.0,16.29,48.02,0,Delayed,0.0,1.03,14
ORD-2690,2026-04-03 14:20:00,2026-04-03 14:30:41.276346,Station_B,Day,10.69,0.0,10.69,37.74,0,Success,0.0,0.0,14
ORD-2691,2026-04-03 14:22:00,2026-04-03 14:34:34.968677,Station_D,Day,12.58,0.0,12.58,40.21,0,Success,0.0,0.0,14
ORD-2692,2026-04-03 14:24:00,2026-04-03 14:33:11.200075,Station_B,Day,9.19,0.0,9.19,47.0,0,Success,0.0,0.0,14
ORD-2693,2026-04-03 14:26:00,2026-04-03 14:41:23.315923,Station_A,Day,15.39,0.0,15.39,27.15,0,Delayed,0.0,0.18,14
ORD-2694,2026-04-03 14:28:00,2026-04-03 14:44:55.042361,Station_D,Day,16.92,0.0,16.92,45.67,0,Delayed,0.0,1.46,14
ORD-2695,2026-04-03 14:30:00,2026-04-03 14:57:25.233370,Station_C,Day,19.59,7.83,27.42,28.21,1,Failed,3.68,0.0,14
ORD-2696,2026-04-03 14:32:00,2026-04-03 14:50:45.324483,Station_C,Day,18.76,0.0,18.76,41.84,0,Delayed,0.0,2.62,14
ORD-2697,2026-04-03 14:34:00,2026-04-03 14:45:28.821369,Station_A,Day,11.48,0.0,11.48,28.04,0,Success,0.0,0.0,14
ORD-2698,2026-04-03 14:36:00,2026-04-03 14:57:26.227255,Station_D,Day,15.31,6.12,21.44,45.73,1,Failed,4.67,0.0,14
ORD-2699,2026-04-03 14:38:00,2026-04-03 14:52:46.923416,Station_A,Day,14.78,0.0,14.78,35.51,0,Success,0.0,0.0,14
ORD-2700,2026-04-03 14:40:00,2026-04-03 14:52:57.406859,Station_B,Day,12.96,0.0,12.96,27.76,0,Success,0.0,0.0,14
ORD-2701,2026-04-03 14:42:00,2026-04-03 15:03:51.934925,Station_C,Day,21.87,0.0,21.87,30.24,0,Delayed,0.0,3.46,14
ORD-2702,2026-04-03 14:44:00,2026-04-03 14:54:53.335160,Station_B,Day,10.89,0.0,10.89,32.97,0,Success,0.0,0.0,14
ORD-2703,2026-04-03 14:46:00,2026-04-03 15:02:59.046128,Station_C,Day,16.98,0.0,16.98,25.42,0,Delayed,0.0,0.84,14
ORD-2704,2026-04-03 14:48:00,2026-04-03 15:02:01.917821,Station_C,Day,14.03,0.0,14.03,27.25,0,Success,0.0,0.0,14
ORD-2705,2026-04-03 14:50:00,2026-04-03 15:02:15.902988,Station_B,Day,12.27,0.0,12.27,41.19,0,Success,0.0,0.0,14
ORD-2706,2026-04-03 14:52:00,2026-04-03 15:00:17.673672,Station_D,Day,5.92,2.37,8.29,39.4,1,Failed,1.56,0.0,14
ORD-2707,2026-04-03 14:54:00,2026-04-03 15:06:01.312540,Station_D,Day,12.02,0.0,12.02,32.74,0,Success,0.0,0.0,14
ORD-2708,2026-04-03 14:56:00,2026-04-03 15:05:45.387286,Station_D,Day,9.76,0.0,9.76,29.83,0,Success,0.0,0.0,14
ORD-2709,2026-04-03 14:58:00,2026-04-03 15:15:26.394321,Station_D,Day,17.44,0.0,17.44,42.72,0,Delayed,0.0,1.74,14
ORD-2710,2026-04-03 15:00:00,2026-04-03 15:20:34.876621,Station_B,Day,14.7,5.88,20.58,28.74,1,Failed,2.82,0.0,15
ORD-2711,2026-04-03 15:02:00,2026-04-03 15:17:42.026165,Station_D,Day,15.7,0.0,15.7,48.53,0,Delayed,0.0,0.57,15
ORD-2712,2026-04-03 15:04:00,2026-04-03 15:19:48.563581,Station_D,Day,15.81,0.0,15.81,43.5,0,Delayed,0.0,0.59,15
ORD-2713,2026-04-03 15:06:00,2026-04-03 15:26:12.216314,Station_D,Day,14.43,5.77,20.2,30.73,1,Failed,2.96,0.0,15
ORD-2714,2026-04-03 15:08:00,2026-04-03 15:33:36.688066,Station_C,Day,25.61,0.0,25.61,37.25,0,Delayed,0.0,6.59,15
ORD-2715,2026-04-03 15:10:00,2026-04-03 15:23:30.392196,Station_B,Day,9.65,3.86,13.51,26.2,1,Failed,1.69,0.0,15
ORD-2716,2026-04-03 15:12:00,2026-04-03 15:20:49.337514,Station_A,Day,8.82,0.0,8.82,47.44,0,Success,0.0,0.0,15
ORD-2717,2026-04-03 15:14:00,2026-04-03 15:32:25.435941,Station_D,Day,13.16,5.26,18.42,48.39,1,Failed,4.25,0.0,15
ORD-2718,2026-04-03 15:16:00,2026-04-03 15:30:08.114731,Station_B,Day,14.14,0.0,14.14,29.29,0,Success,0.0,0.0,15
ORD-2719,2026-04-03 15:18:00,2026-04-03 15:26:38.757000,Station_B,Day,8.65,0.0,8.65,37.77,0,Success,0.0,0.0,15
ORD-2720,2026-04-03 15:20:00,2026-04-03 15:38:39.663042,Station_C,Day,18.66,0.0,18.66,42.12,0,Delayed,0.0,2.57,15
ORD-2721,2026-04-03 15:22:00,2026-04-03 15:33:23.979238,Station_B,Day,11.4,0.0,11.4,40.14,0,Success,0.0,0.0,15
ORD-2722,2026-04-03 15:24:00,2026-04-03 15:35:48.689561,Station_B,Day,11.81,0.0,11.81,39.84,0,Success,0.0,0.0,15
ORD-2723,2026-04-03 15:26:00,2026-04-03 15:38:56.943283,Station_D,Day,12.95,0.0,12.95,41.73,0,Success,0.0,0.0,15
ORD-2724,2026-04-03 15:28:00,2026-04-03 15:42:18.144859,Station_A,Day,14.3,0.0,14.3,44.75,0,Success,0.0,0.0,15
ORD-2725,2026-04-03 15:30:00,2026-04-03 15:51:06.278056,Station_C,Day,21.1,0.0,21.1,25.35,0,Delayed,0.0,2.58,15
ORD-2726,2026-04-03 15:32:00,2026-04-03 15:42:25.632319,Station_C,Day,10.43,0.0,10.43,26.3,0,Success,0.0,0.0,15
ORD-2727,2026-04-03 15:34:00,2026-04-03 15:46:30.346378,Station_B,Day,12.51,0.0,12.51,44.78,0,Success,0.0,0.0,15
ORD-2728,2026-04-03 15:36:00,2026-04-03 15:50:37.773032,Station_A,Day,14.63,0.0,14.63,32.41,0,Success,0.0,0.0,15
ORD-2729,2026-04-03 15:38:00,2026-04-03 15:47:40.157735,Station_A,Day,9.67,0.0,9.67,38.22,0,Success,0.0,0.0,15
ORD-2730,2026-04-03 15:40:00,2026-04-03 15:52:04.391651,Station_B,Day,12.07,0.0,12.07,49.52,0,Success,0.0,0.0,15
ORD-2731,2026-04-03 15:42:00,2026-04-03 16:17:20.982863,Station_C,Day,25.25,10.1,35.35,36.39,1,Failed,6.13,0.0,15
ORD-2732,2026-04-03 15:44:00,2026-04-03 15:56:44.376731,Station_D,Day,12.74,0.0,12.74,34.65,0,Success,0.0,0.0,15
ORD-2733,2026-04-03 15:46:00,2026-04-03 15:55:27.770068,Station_B,Day,9.46,0.0,9.46,28.15,0,Success,0.0,0.0,15
ORD-2734,2026-04-03 15:48:00,2026-04-03 15:57:43.547910,Station_D,Day,9.73,0.0,9.73,49.89,0,Success,0.0,0.0,15
ORD-2735,2026-04-03 15:50:00,2026-04-03 16:04:04.757009,Station_D,Day,14.08,0.0,14.08,39.64,0,Success,0.0,0.0,15
ORD-2736,2026-04-03 15:52:00,2026-04-03 16:04:07.724989,Station_B,Day,12.13,0.0,12.13,26.17,0,Success,0.0,0.0,15
ORD-2737,2026-04-03 15:54:00,2026-04-03 16:09:25.982887,Station_C,Day,15.43,0.0,15.43,27.15,0,Delayed,0.0,0.2,15
ORD-2738,2026-04-03 15:56:00,2026-04-03 16:12:20.418124,Station_C,Day,16.34,0.0,16.34,48.43,0,Delayed,0.0,1.08,15
ORD-2739,2026-04-03 15:58:00,2026-04-03 16:15:44.961414,Station_C,Day,17.75,0.0,17.75,27.82,0,Delayed,0.0,1.27,15
ORD-2740,2026-04-03 16:00:00,2026-04-03 16:14:17.788116,Station_A,Day,14.3,0.0,14.3,44.51,0,Success,0.0,0.0,16
ORD-2741,2026-04-03 16:02:00,2026-04-03 16:11:55.896632,Station_B,Day,9.93,0.0,9.93,36.18,0,Success,0.0,0.0,16
ORD-2742,2026-04-03 16:04:00,2026-04-03 16:19:56.288684,Station_D,Day,15.94,0.0,15.94,34.34,0,Delayed,0.0,0.54,16
ORD-2743,2026-04-03 16:06:00,2026-04-03 16:25:03.190792,Station_A,Day,13.61,5.44,19.05,47.32,1,Failed,4.29,0.0,16
ORD-2744,2026-04-03 16:08:00,2026-04-03 16:21:25.934060,Station_C,Day,13.43,0.0,13.43,29.95,0,Success,0.0,0.0,16
ORD-2745,2026-04-03 16:10:00,2026-04-03 16:16:50.570873,Station_A,Day,6.84,0.0,6.84,37.35,0,Success,0.0,0.0,16
ORD-2746,2026-04-03 16:12:00,2026-04-03 16:25:56.346738,Station_A,Day,13.94,0.0,13.94,26.45,0,Success,0.0,0.0,16
ORD-2747,2026-04-03 16:14:00,2026-04-03 16:25:48.697179,Station_A,Day,11.81,0.0,11.81,49.79,0,Success,0.0,0.0,16
ORD-2748,2026-04-03 16:16:00,2026-04-03 16:32:08.318859,Station_D,Day,16.14,0.0,16.14,25.73,0,Delayed,0.0,0.49,16
ORD-2749,2026-04-03 16:18:00,2026-04-03 16:28:34.477905,Station_B,Day,10.57,0.0,10.57,44.64,0,Success,0.0,0.0,16
ORD-2750,2026-04-03 16:20:00,2026-04-03 16:36:45.276783,Station_D,Day,16.75,0.0,16.75,45.55,0,Delayed,0.0,1.33,16
ORD-2751,2026-04-03 16:22:00,2026-04-03 16:45:36.679090,Station_C,Day,23.61,0.0,23.61,35.36,0,Delayed,0.0,5.07,16
ORD-2752,2026-04-03 16:24:00,2026-04-03 16:42:07.661554,Station_C,Day,12.95,5.18,18.13,48.28,1,Failed,4.17,0.0,16
ORD-2753,2026-04-03 16:26:00,2026-04-03 16:36:00.662197,Station_D,Day,7.15,2.86,10.01,45.67,1,Failed,2.18,0.0,16
ORD-2754,2026-04-03 16:28:00,2026-04-03 16:40:08.037349,Station_D,Day,12.13,0.0,12.13,44.4,0,Success,0.0,0.0,16
